actual,proposed
-5.717926025390625,-5.79862642288208
-5.717926025390625,-5.775606155395508
-5.7123703956604,-5.7591447830200195
-5.706813812255859,-5.745792865753174
-5.555794715881348,-5.734664440155029
-5.5448994636535645,-5.6837358474731445
-5.539449691772461,-5.644174575805664
-5.5448994636535645,-5.614313125610352
-5.539449691772461,-5.594506740570068
-5.450235843658447,-5.578792572021484
-5.450235843658447,-5.54215145111084
-5.444855690002441,-5.515934944152832
-5.439474105834961,-5.4956536293029785
-5.434090614318848,-5.479619026184082
-5.400792598724365,-5.466622352600098
-5.390028953552246,-5.447836875915527
-5.390028953552246,-5.431337833404541
-5.37925910949707,-5.419544219970703
-5.363092422485352,-5.408042907714844
-5.299263000488281,-5.395210266113281
-5.288547992706299,-5.367845058441162
-5.267101764678955,-5.345221519470215
-5.256369113922119,-5.322933197021484
-5.240260601043701,-5.3039374351501465
-5.229514122009277,-5.285765171051025
-5.02830171585083,-5.269709587097168
-5.017873287200928,-5.201027870178223
-5.007438659667969,-5.14886474609375
-4.991777420043945,-5.108555793762207
-4.9708781242370605,-5.075257301330566
-4.801388263702393,-5.045487880706787
-4.79121208190918,-4.976029396057129
-4.786121845245361,-4.923386096954346
-4.786121845245361,-4.884256362915039
-4.786121845245361,-4.856263160705566
-4.539906024932861,-4.836245536804199
-4.544774532318115,-4.751975059509277
-4.544774532318115,-4.692967891693115
-4.544774532318115,-4.6507248878479
-4.544774532318115,-4.620502948760986
-4.3500261306762695,-4.598891735076904
-4.354715824127197,-4.528054237365723
-4.359404563903809,-4.4786577224731445
-4.3640923500061035,-4.444645881652832
-4.368779182434082,-4.421658039093018
-4.378150463104248,-4.406561374664307
-4.231828212738037,-4.398447513580322
-4.240907669067383,-4.350956916809082
-4.249984264373779,-4.319564342498779
-4.254521369934082,-4.299704074859619
-4.259057998657227,-4.286803245544434
-4.087069034576416,-4.278879165649414
-4.0914306640625,-4.224224090576172
-4.095791816711426,-4.1863532066345215
-4.100152492523193,-4.160511016845703
-4.1045122146606445,-4.143280029296875
-3.991050958633423,-4.132209777832031
-4.003758430480957,-4.09195613861084
-4.012226581573486,-4.066786766052246
-4.033385276794434,-4.051209926605225
-4.0545268058776855,-4.046118259429932
-3.9935684204101562,-4.048521041870117
-3.9977283477783203,-4.03283166885376
-3.9977283477783203,-4.0228071212768555
-4.006046295166016,-4.015644073486328
-4.01436185836792,-4.01290225982666
-4.026830196380615,-4.01331901550293
-3.8256213665008545,-4.0171799659729
-3.8295836448669434,-3.9625866413116455
-3.8414673805236816,-3.924651622772217
-3.849386692047119,-3.9009103775024414
-3.8533456325531006,-3.8861992359161377
-3.708320140838623,-3.876816511154175
-3.71213436126709,-3.828777551651001
-3.7159481048583984,-3.795499801635742
-3.7159481048583984,-3.7727932929992676
-3.7197611331939697,-3.756563425064087
-3.6358752250671387,-3.7460532188415527
-3.6358752250671387,-3.714616537094116
-3.6358752250671387,-3.692140817642212
-3.632140874862671,-3.6760759353637695
-3.628406047821045,-3.663529872894287
-3.507593870162964,-3.653498649597168
-3.5148255825042725,-3.611884355545044
-3.5039772987365723,-3.5841851234436035
-3.4967427253723145,-3.5612902641296387
-3.4931247234344482,-3.5428621768951416
-3.4931247234344482,-3.5286595821380615
-3.3597419261932373,-3.5185110569000244
-3.3597419261932373,-3.4732308387756348
-3.3597419261932373,-3.440847396850586
-3.3597419261932373,-3.4176955223083496
-3.3597419261932373,-3.4011483192443848
-3.1790361404418945,-3.3893232345581055
-3.1790361404418945,-3.3293793201446533
-3.1823501586914062,-3.286494016647339
-3.1823501586914062,-3.2567718029022217
-3.1757216453552246,-3.235525369644165
-2.975708246231079,-3.218449354171753
-2.9663443565368652,-3.14926815032959
-2.9632225036621094,-3.0971014499664307
-2.9663443565368652,-3.058901786804199
-2.9632225036621094,-3.0324811935424805
-2.7339043617248535,-3.012706756591797
-2.7310028076171875,-2.933260917663574
-2.7281012535095215,-2.875582695007324
-2.722297191619873,-2.833502769470215
-2.7193949222564697,-2.801762104034424
-2.7193949222564697,-2.7782464027404785
-2.6327948570251465,-2.7614407539367676
-2.6299777030944824,-2.724726915359497
-2.624342679977417,-2.697678327560425
-2.6187069416046143,-2.676738739013672
-2.615889072418213,-2.6601667404174805
-2.5256075859069824,-2.6475207805633545
-2.53105092048645,-2.612724781036377
-2.53105092048645,-2.5894055366516113
-2.5201637744903564,-2.5727410316467285
-2.511996269226074,-2.557725429534912
-2.3230535984039307,-2.5446650981903076
-2.3205230236053467,-2.4814605712890625
-2.3205230236053467,-2.435537099838257
-2.3179922103881836,-2.402705669403076
-2.3154613971710205,-2.3785178661346436
-2.1122145652770996,-2.3605103492736816
-2.109894037246704,-2.289699077606201
-2.105253219604492,-2.2383933067321777
-2.100611686706543,-2.2003896236419678
-2.0959696769714355,-2.1719017028808594
-2.093648672103882,-2.1502184867858887
-1.8655825853347778,-2.1340620517730713
-1.8635015487670898,-2.0574898719787598
-1.8635015487670898,-2.002134323120117
-1.8614202737808228,-1.9625599384307861
-1.8593391180038452,-1.9336812496185303
-1.726046085357666,-1.9124504327774048
-1.7241113185882568,-1.8592517375946045
-1.7241113185882568,-1.8206709623336792
-1.7241113185882568,-1.793097972869873
-1.7221763134002686,-1.773395299911499
-1.5228378772735596,-1.7587655782699585
-1.5211156606674194,-1.691443920135498
-1.5211156606674194,-1.6428226232528687
-1.5211156606674194,-1.6080713272094727
-1.5193934440612793,-1.583237886428833
-1.3468658924102783,-1.5650025606155396
-1.3468658924102783,-1.5027432441711426
-1.3483966588974,-1.4582394361495972
-1.3483966588974,-1.426871657371521
-1.3514580726623535,-1.4044582843780518
-1.1907718181610107,-1.3893189430236816
-1.1934665441513062,-1.332639217376709
-1.1948137283325195,-1.2928986549377441
-1.196160912513733,-1.264885663986206
-1.196160912513733,-1.245255470275879
-1.196160912513733,-1.2312312126159668
-1.0203853845596313,-1.2212125062942505
-1.023829460144043,-1.1638760566711426
-1.026125431060791,-1.1238830089569092
-1.0284212827682495,-1.0959619283676147
-1.031865119934082,-1.0766690969467163
-0.9014498591423035,-1.0638699531555176
-0.9044572710990906,-1.017488718032837
-0.9054597616195679,-0.9852055311203003
-0.9074646234512329,-0.9624266624450684
-0.9094694256782532,-0.9467259049415588
-0.844136655330658,-0.9360823631286621
-0.8459960222244263,-0.9098192453384399
-0.8459960222244263,-0.8915873765945435
-0.8478553295135498,-0.8785629868507385
-0.8506443500518799,-0.8697901368141174
-0.7374765872955322,-0.8643202185630798
-0.7398931384086609,-0.8280913233757019
-0.7415041923522949,-0.802897572517395
-0.743115246295929,-0.7853593230247498
-0.7447261810302734,-0.7732908725738525
-0.747948169708252,-0.7651301026344299
-0.6621240973472595,-0.7602211833000183
-0.6635491251945496,-0.7321999073028564
-0.6656867861747742,-0.7125884890556335
-0.6671118140220642,-0.6991894245147705
-0.6685368418693542,-0.6900250315666199
-0.5756711959838867,-0.6838858723640442
-0.5762836933135986,-0.6529743671417236
-0.5762836933135986,-0.6310661435127258
-0.5768961310386658,-0.6154156923294067
-0.5775085091590881,-0.6044109463691711
-0.4736423194408417,-0.5967249274253845
-0.47414425015449524,-0.561566174030304
-0.4746462106704712,-0.5365921854972839
-0.47514814138412476,-0.518895149230957
-0.4756500720977783,-0.5063968896865845
-0.39310121536254883,-0.49761253595352173
-0.39310121536254883,-0.4677567780017853
-0.39351657032966614,-0.4464288651943207
-0.394347220659256,-0.4313121736049652
-0.3951779305934906,-0.42075130343437195
-0.3951779305934906,-0.4134448766708374
-0.3048756718635559,-0.4082258641719818
-0.3045561909675598,-0.378700852394104
-0.3042367100715637,-0.3575184643268585
-0.3045561909675598,-0.34229597449302673
-0.3045561909675598,-0.3315136134624481
-0.16178196668624878,-0.32381170988082886
-0.16178196668624878,-0.2775237262248993
-0.16178196668624878,-0.24445749819278717
-0.16178196668624878,-0.22083725035190582
-0.16178196668624878,-0.2039649486541748
0.02143363654613495,-0.19191297888755798
0.021411053836345673,-0.13096106052398682
0.021411053836345673,-0.08742759376764297
0.021411053836345673,-0.05633128434419632
0.021411053836345673,-0.034119319170713425
0.1739450991153717,-0.018253527581691742
0.1739450991153717,0.03666257485747337
0.1739450991153717,0.07588782906532288
0.17376163601875305,0.10390525311231613
0.1735781580209732,0.12386482954025269
0.17376163601875305,0.13806897401809692
0.33214718103408813,0.14826706051826477
0.33214718103408813,0.20081138610839844
0.3335496485233307,0.23834003508090973
0.3335496485233307,0.265545129776001
0.3335496485233307,0.2849762737751007
0.47762802243232727,0.2988550662994385
0.4796377122402191,0.34994423389434814
0.4801400899887085,0.38700586557388306
0.47913527488708496,0.41361910104751587
0.4786328673362732,0.43233975768089294
0.5641230344772339,0.4455672800540924
0.5647156238555908,0.4794468283653259
0.5653082728385925,0.503812849521637
0.5653082728385925,0.5213848352432251
0.5647156238555908,0.5339353680610657
0.6363716721534729,0.5427302122116089
0.6370400190353394,0.5694896578788757
0.6363716721534729,0.5887923240661621
0.6357033252716064,0.6023877263069153
0.6357033252716064,0.6119070649147034
0.7762942910194397,0.6187063455581665
0.7746630311012268,0.6637473702430725
0.7738473415374756,0.695445716381073
0.7730316519737244,0.7178503274917603
0.7722159624099731,0.7336185574531555
0.7722159624099731,0.7446474432945251
0.8458437919616699,0.7525246739387512
0.8440538048744202,0.7791936993598938
0.8431587219238281,0.7977283596992493
0.8422636985778809,0.8107100129127502
0.8431587219238281,0.8197261095046997
0.9175913333892822,0.8264215588569641
0.9166155457496643,0.8524767756462097
0.9156398177146912,0.870805561542511
0.9146641492843628,0.8836169838905334
0.9146641492843628,0.892488420009613
1.0020853281021118,0.8988247513771057
1.0020853281021118,0.9283371567726135
1.0020853281021118,0.9494128823280334
1.0031548738479614,0.9644646644592285
1.0031548738479614,0.9755203723907471
1.0020853281021118,0.9834166765213013
1.1473244428634644,0.9887508749961853
1.148546576499939,1.0340824127197266
1.148546576499939,1.0667997598648071
1.148546576499939,1.0901628732681274
1.1473244428634644,1.1068474054336548
1.1878728866577148,1.118414044380188
1.1878728866577148,1.1382646560668945
1.1878728866577148,1.1524410247802734
1.186606526374817,1.16256582736969
1.186606526374817,1.1694352626800537
1.2139575481414795,1.1743416786193848
1.2126622200012207,1.1856622695922852
1.2100715637207031,1.1933773756027222
1.2087761163711548,1.1981474161148071
1.2087761163711548,1.2011843919754028
1.2527846097946167,1.2033535242080688
1.2514410018920898,1.2174794673919678
1.2527846097946167,1.2271840572357178
1.2527846097946167,1.234499216079712
1.2527846097946167,1.239724040031433
1.258424997329712,1.2434557676315308
1.2570754289627075,1.2477329969406128
1.2570754289627075,1.2504023313522339
1.2557258605957031,1.2523090839385986
1.2557258605957031,1.25328528881073
1.2543762922286987,1.253982663154602
1.3786572217941284,1.2540950775146484
1.3771753311157227,1.2897032499313354
1.3771753311157227,1.3147047758102417
1.3786572217941284,1.3325583934783936
1.3786572217941284,1.3457322120666504
1.4352750778198242,1.3551406860351562
1.4368170499801636,1.378044605255127
1.4383589029312134,1.394841194152832
1.4399008750915527,1.4072773456573486
1.4383589029312134,1.4165997505187988
1.4831898212432861,1.422817349433899
1.4831898212432861,1.4400715827941895
1.4831898212432861,1.4523935317993164
1.4831898212432861,1.4611937999725342
1.4831898212432861,1.4674789905548096
1.5944441556930542,1.471968173980713
1.5961508750915527,1.506982684135437
1.5978573560714722,1.5324708223342896
1.5978573560714722,1.5511589050292969
1.5961508750915527,1.5645045042037964
1.5961508750915527,1.5735478401184082
1.709328055381775,1.5800065994262695
1.71114981174469,1.6169811487197876
1.709328055381775,1.6439002752304077
1.709328055381775,1.6626006364822388
1.709328055381775,1.675954818725586
1.7267359495162964,1.6854918003082275
1.7285759449005127,1.6972784996032715
1.73041570186615,1.7062221765518188
1.73041570186615,1.7131356000900269
1.7267359495162964,1.7180732488632202
1.7727900743484497,1.7205485105514526
1.774680256843567,1.7354791164398193
1.774680256843567,1.7466819286346436
1.7727900743484497,1.7546827793121338
1.7690099477767944,1.7598568201065063
1.8320928812026978,1.762472152709961
1.8320928812026978,1.7823718786239624
1.8320928812026978,1.7965821027755737
1.8301345109939575,1.8067301511764526
1.8301345109939575,1.8134180307388306
1.8281760215759277,1.8181946277618408
1.8411860466003418,1.8210465908050537
1.8392119407653809,1.8268014192581177
1.8372374773025513,1.8303475379943848
1.8352630138397217,1.8323161602020264
1.833288550376892,1.8331581354141235
1.8269667625427246,1.833195447921753
1.8309067487716675,1.8314158916473389
1.8309067487716675,1.831270456314087
1.8309067487716675,1.8311665058135986
1.8309067487716675,1.8310922384262085
1.8202816247940063,1.831039309501648
1.8202816247940063,1.8279658555984497
1.8222380876541138,1.825770378112793
1.8202816247940063,1.8247612714767456
1.8202816247940063,1.8234813213348389
1.9427217245101929,1.822567105293274
1.9448069334030151,1.8569223880767822
1.9448069334030151,1.8820459842681885
1.9427217245101929,1.8999847173690796
1.9427217245101929,1.912198543548584
1.9468917846679688,1.9209210872650146
1.9773532152175903,1.928342580795288
1.9773532152175903,1.9423500299453735
1.9731239080429077,1.9523531198501587
1.9710091352462769,1.9582884311676025
1.9731239080429077,1.9619232416152954
2.0461063385009766,1.9651236534118652
2.0461063385009766,1.9882738590240479
2.048299551010132,2.0048036575317383
2.048299551010132,2.0172348022460938
2.048299551010132,2.0261123180389404
2.1045289039611816,2.032452344894409
2.1045289039611816,2.053055763244629
2.106780767440796,2.06776762008667
2.106780767440796,2.0789172649383545
2.1045289039611816,2.0868797302246094
2.265869617462158,2.0919229984283447
2.2707130908966064,2.141683578491211
2.27313494682312,2.1785836219787598
2.2707130908966064,2.2056167125701904
2.2634475231170654,2.22422456741333
2.2634475231170654,2.2354345321655273
2.385528087615967,2.2434399127960205
2.385528087615967,2.2840802669525146
2.38297700881958,2.3130879402160645
2.38297700881958,2.333066940307617
2.38297700881958,2.34733247756958
2.5096757411956787,2.3575193881988525
2.5096757411956787,2.401045322418213
2.5096757411956787,2.432109832763672
2.5096757411956787,2.4542853832244873
2.5096757411956787,2.470118522644043
2.6458611488342285,2.481424331665039
2.648679256439209,2.5284712314605713
2.6458611488342285,2.5628514289855957
2.6458611488342285,2.586585283279419
2.643043041229248,2.603529930114746
2.635314702987671,2.614823341369629
2.63812518119812,2.6206791400909424
2.63812518119812,2.625664472579956
2.635314702987671,2.629225015640259
2.6325042247772217,2.630964994430542
2.626882791519165,2.6314048767089844
2.8126754760742188,2.630112886428833
2.8126754760742188,2.682358741760254
2.809671401977539,2.7196359634399414
2.8066673278808594,2.7453813552856445
2.8036630153656006,2.762901544570923
2.9440200328826904,2.7745518684387207
2.947167158126831,2.8230485916137695
2.947167158126831,2.858552932739258
2.947167158126831,2.883892774581909
2.947167158126831,2.901982069015503
2.978602409362793,2.9148976802825928
2.978602409362793,2.933110237121582
2.978602409362793,2.9461138248443604
2.978602409362793,2.95539927482605
2.975423574447632,2.9620301723480225
3.1008124351501465,2.96585750579834
3.1008124351501465,3.0044679641723633
3.1008124351501465,3.0320217609405518
3.1008124351501465,3.051690101623535
3.1041173934936523,3.065732002258301
3.3294827938079834,3.0767035484313965
3.3294827938079834,3.1491191387176514
3.325953722000122,3.2007510662078857
3.3224244117736816,3.2365715503692627
3.3224244117736816,3.2611238956451416
3.318894863128662,3.2786498069763184
3.474958896636963,3.2901535034179688
3.467573881149292,3.343064308166504
3.463880777359009,3.378688335418701
3.467573881149292,3.403052568435669
3.471266746520996,3.4215009212493896
3.594393014907837,3.435727834701538
3.598205804824829,3.481144428253174
3.602018356323242,3.514636516571045
3.605830430984497,3.539628505706787
3.602018356323242,3.558558225631714
3.7116260528564453,3.570981740951538
3.7116260528564453,3.611234188079834
3.707707405090332,3.6399526596069336
3.7037880420684814,3.659327268600464
3.707707405090332,3.672037124633789
3.707707405090332,3.6822330951690674
3.68060302734375,3.689513683319092
3.684495449066162,3.6869680881500244
3.688387632369995,3.6862616539001465
3.684495449066162,3.6868691444396973
3.672816276550293,3.6861908435821533
3.6800832748413086,3.682370185852051
3.6800832748413086,3.6817169189453125
3.6800832748413086,3.6812500953674316
3.6761865615844727,3.6809167861938477
3.6722891330718994,3.6795654296875
3.697733163833618,3.6774866580963135
3.7016592025756836,3.6832728385925293
3.697733163833618,3.6885273456573486
3.6938061714172363,3.691157817840576
3.6898787021636963,3.6919145584106445
3.6620657444000244,3.6913328170776367
3.6620657444000244,3.682973861694336
3.658160448074341,3.677001476287842
3.658160448074341,3.6716196537017822
3.6620657444000244,3.6677749156951904
3.6620657444000244,3.6661436557769775
3.653289556503296,3.6649787425994873
3.653289556503296,3.661639451980591
3.649393081665039,3.6592540740966797
3.649393081665039,3.6564369201660156
3.645495891571045,3.6544246673583984
3.68149471282959,3.651873826980591
3.68149471282959,3.6603400707244873
3.6775577068328857,3.6663856506347656
3.6736199855804443,3.6695783138275146
3.6696815490722656,3.6707329750061035
3.6837942600250244,3.6704325675964355
3.679837226867676,3.674250841140747
3.6837942600250244,3.675847053527832
3.687751054763794,3.6781179904937744
3.691707134246826,3.680870532989502
3.684936046600342,3.683967113494873
3.6809866428375244,3.68424391746521
3.6770365238189697,3.6833133697509766
3.6809866428375244,3.6815202236175537
3.684936046600342,3.6813676357269287
3.7208969593048096,3.682387351989746
3.7248764038085938,3.6933953762054443
3.7368125915527344,3.7023935317993164
3.7487435340881348,3.7122316360473633
3.7487435340881348,3.722668409347534
3.7368125915527344,3.730120897293091
3.782618761062622,3.7320330142974854
3.7866406440734863,3.746495246887207
3.7866406440734863,3.7579710483551025
3.7866406440734863,3.766165256500244
3.7866406440734863,3.772017002105713
3.8942575454711914,3.776196002960205
3.8942575454711914,3.809978723526001
3.8983731269836426,3.8340845108032227
3.9066033363342285,3.8524677753448486
3.9148311614990234,3.867945909500122
3.92305588722229,3.881349802017212
4.023338794708252,3.8932723999023438
4.031741619110107,3.930497884750366
4.040141582489014,3.959463596343994
4.048538684844971,3.982539176940918
4.048538684844971,4.001412868499756
4.134289264678955,4.014885902404785
4.134289264678955,4.049056529998779
4.134289264678955,4.073437213897705
4.134289264678955,4.0908379554748535
4.134289264678955,4.103260040283203
4.198101043701172,4.1121296882629395
4.198101043701172,4.136722087860107
4.1937689781188965,4.154273986816406
4.189436435699463,4.16556453704834
4.189436435699463,4.17238712310791
4.238737106323242,4.17725944519043
4.238737106323242,4.194839954376221
4.234358310699463,4.207389831542969
4.238737106323242,4.215097904205322
4.238737106323242,4.221854209899902
4.507070541381836,4.226678848266602
4.520931243896484,4.307119369506836
4.53478479385376,4.368402004241943
4.544014930725098,4.41605806350708
4.553242206573486,4.452687740325928
4.708868026733398,4.481461048126221
4.7136054039001465,4.5466628074646
4.7183427810668945,4.594484806060791
4.723079204559326,4.629941463470459
4.727814197540283,4.656591415405273
4.7183427810668945,4.676963806152344
4.843415260314941,4.688794136047363
4.838560104370117,4.733081340789795
4.833703994750977,4.763269424438477
4.833703994750977,4.783416748046875
4.838560104370117,4.797796249389648
4.992439270019531,4.809450626373291
4.982421398162842,4.861891746520996
4.977410316467285,4.896397590637207
4.982421398162842,4.9195756912231445
4.987431049346924,4.9375505447387695
5.254569053649902,4.9518141746521
5.259788990020752,5.038768291473389
5.265007972717285,5.102160930633545
5.2702250480651855,5.148821830749512
5.2702250480651855,5.1835832595825195
5.33707857131958,5.208376407623291
5.331806659698486,5.245233058929443
5.33707857131958,5.270007133483887
5.342349052429199,5.289193630218506
5.342349052429199,5.3043951988220215
5.314337253570557,5.31524658203125
5.309089660644531,5.314986705780029
5.303840637207031,5.313302040100098
5.309089660644531,5.310599327087402
5.303840637207031,5.310168266296387
5.303840637207031,5.308360576629639
5.285695552825928,5.307069301605225
5.285695552825928,5.300964832305908
5.285695552825928,5.296603679656982
5.275234222412109,5.293487548828125
5.264767169952393,5.28827428817749
5.29315710067749,5.281560897827148
5.282626152038574,5.284874439239502
5.282626152038574,5.284232139587402
5.2878923416137695,5.283773422241211
5.2878923416137695,5.284950256347656
5.375741481781006,5.285790920257568
5.3810834884643555,5.311532974243164
5.375741481781006,5.331429958343506
5.365053176879883,5.344100475311279
5.359706401824951,5.350089073181152
5.349009990692139,5.352837562561035
5.345327377319336,5.351744174957275
5.339962005615234,5.349910736083984
5.334595203399658,5.347068786621094
5.329227447509766,5.343505859375
5.32385778427124,5.339427471160889
5.350651741027832,5.334980010986328
5.345258712768555,5.33945894241333
5.350651741027832,5.341116428375244
5.356043815612793,5.343841075897217
5.3398637771606445,5.3473286628723145
5.417428016662598,5.345195770263672
5.406494140625,5.365860939025879
5.39008092880249,5.377479076385498
5.379131317138672,5.381080627441406
5.373654365539551,5.380523681640625
5.438164710998535,5.378561019897461
5.432626247406006,5.395609378814697
5.432626247406006,5.406193256378174
5.432626247406006,5.4137492179870605
5.416001319885254,5.419144630432129
5.435778617858887,5.418246746063232
5.435778617858887,5.423257350921631
5.446920871734619,5.426835536956787
5.458057403564453,5.432576656341553
5.458057403564453,5.4398603439331055
5.474749565124512,5.445061206817627
5.429514408111572,5.453548431396484
5.435038089752197,5.44668436050415
5.429514408111572,5.443357467651367
5.429514408111572,5.439403533935547
5.429514408111572,5.436578750610352
5.491201400756836,5.434560298919678
5.485625743865967,5.450760841369629
5.47446870803833,5.460728645324707
5.468887805938721,5.46465539932251
5.468887805938721,5.465864658355713
5.528082847595215,5.466728687286377
5.522451400756836,5.484278678894043
5.511183738708496,5.495193004608154
5.511183738708496,5.499763011932373
5.511183738708496,5.503026962280273
5.522451400756836,5.50535774230957
5.657765865325928,5.5102434158325195
5.657765865325928,5.552511215209961
5.663514137268066,5.582644939422607
5.669260501861572,5.605786323547363
5.669260501861572,5.62394380569458
5.732206344604492,5.636902809143066
5.732206344604492,5.664183139801025
5.726415634155273,5.6836442947387695
5.714828968048096,5.6958746910095215
5.709033489227295,5.701292037963867
5.727558135986328,5.7035040855407715
5.721738338470459,5.7103800773620605
5.715917110443115,5.713625907897949
5.710093975067139,5.714280605316162
5.704268932342529,5.713084697723389
5.8579206466674805,5.710566520690918
5.863862037658691,5.752790927886963
5.8579206466674805,5.784595966339111
5.863862037658691,5.805576801300049
5.863862037658691,5.822248935699463
6.001161575317383,5.834148406982422
5.989060878753662,5.882029056549072
6.001161575317383,5.9126763343811035
6.001161575317383,5.938004016876221
6.001161575317383,5.9560723304748535
5.995112419128418,5.968966960906982
6.130191326141357,5.976440906524658
6.136337757110596,6.020511150360107
6.136337757110596,6.053684711456299
6.136337757110596,6.077341079711914
6.142481803894043,6.0942182540893555
6.243172645568848,6.1080217361450195
6.24937629699707,6.146748065948486
6.24937629699707,6.176135063171387
6.25557804107666,6.197094440460205
6.261776924133301,6.21382474899292
6.402266025543213,6.227539539337158
6.40855073928833,6.277652740478516
6.414834022521973,6.315160274505615
6.433668613433838,6.343701362609863
6.439941883087158,6.369457721710205
6.584280490875244,6.389627456665039
6.584280490875244,6.4454874992370605
6.597037315368652,6.485267639160156
6.6034111976623535,6.5172834396362305
6.6034111976623535,6.541939735412598
6.6034111976623535,6.55952787399292
6.644991874694824,6.572078704833984
6.651378631591797,6.5929460525512695
6.644991874694824,6.609663963317871
6.6386027336120605,6.619765758514404
6.62581729888916,6.625150203704834
6.667771816253662,6.625340938568115
6.661338806152344,6.637475967407227
6.667771816253662,6.6442975997924805
6.661338806152344,6.651008129119873
6.654902935028076,6.653960704803467
6.595970153808594,6.654229640960693
6.589572429656982,6.637606620788574
6.589572429656982,6.623898029327393
6.58317232131958,6.61409854888916
6.58317232131958,6.605268955230713
6.589572429656982,6.598958492279053
6.599715232849121,6.596277713775635
6.593307971954346,6.597259998321533
6.593307971954346,6.596130847930908
6.593307971954346,6.595324516296387
6.586897850036621,6.594748497009277
6.679241180419922,6.592505931854248
6.6857008934021,6.617337226867676
6.6857008934021,6.636900901794434
6.679241180419922,6.650859355926514
6.679241180419922,6.6589741706848145
6.722302436828613,6.664767265319824
6.709301471710205,6.681228160858154
6.6897783279418945,6.689254283905029
6.670230388641357,6.689404010772705
6.6506571769714355,6.683928489685059
6.641104221343994,6.674429416656494
6.621504306793213,6.664915561676025
6.614965438842773,6.652524948120117
6.608423709869385,6.641802787780762
6.601879119873047,6.6322736740112305
6.659374713897705,6.623595714569092
6.652772426605225,6.633826732635498
6.632945537567139,6.639242172241211
6.626331329345703,6.637443542480469
6.626331329345703,6.6342692375183105
6.61971378326416,6.632001876831055
6.568784236907959,6.6284918785095215
6.568784236907959,6.611455917358398
6.562185764312744,6.599276065826416
6.55558443069458,6.588687896728516
6.55558443069458,6.57923698425293
6.600598335266113,6.572482585906982
6.600598335266113,6.580521106719971
6.607232570648193,6.586259841918945
6.607232570648193,6.592255115509033
6.607232570648193,6.596535682678223
6.683860778808594,6.599592685699463
6.69054651260376,6.623716354370117
6.697229862213135,6.642840385437012
6.697229862213135,6.658400058746338
6.710587024688721,6.669504165649414
6.71726131439209,6.681253433227539
6.72791051864624,6.691550254821777
6.72791051864624,6.7019476890563965
6.72791051864624,6.709370136260986
6.72791051864624,6.714669704437256
6.734597206115723,6.718453884124756
6.76077127456665,6.723067760467529
6.767465114593506,6.733850002288818
6.77415657043457,6.743462085723877
6.7942118644714355,6.7522382736206055
6.814241409301758,6.764242649078369
6.861380577087402,6.778544902801514
6.8813886642456055,6.80225944519043
6.901368618011475,6.824910640716553
6.927967548370361,6.846796035766602
6.947885036468506,6.8700337409973145
6.998565673828125,6.8923187255859375
7.01848840713501,6.922754287719727
7.038383960723877,6.950170993804932
7.051631927490234,6.975429534912109
7.078092575073242,6.9972429275512695
7.1044158935546875,7.020389080047607
7.111025333404541,7.04444694519043
7.124235153198242,7.063501358032227
7.13743257522583,7.080880165100098
7.13743257522583,7.0970611572265625
7.144026279449463,7.108607769012451
7.1108784675598145,7.118736267089844
7.1174492835998535,7.116491794586182
7.1174492835998535,7.116765022277832
7.1174492835998535,7.116960525512695
7.1174492835998535,7.117100238800049
7.305857181549072,7.117199897766113
7.312524318695068,7.171361923217773
7.312524318695068,7.2118401527404785
7.319188594818115,7.240682125091553
7.312524318695068,7.263157844543457
7.242933750152588,7.277280807495117
7.249556064605713,7.2674760818481445
7.249556064605713,7.26235818862915
7.242933750152588,7.258701801300049
7.236307621002197,7.2541985511779785
7.200173377990723,7.249089241027832
7.18691349029541,7.235130786895752
7.193545341491699,7.221371650695801
7.193545341491699,7.21342658996582
7.206799030303955,7.207749366760254
7.21342134475708,7.207477569580078
7.206714153289795,7.209176063537598
7.200081825256348,7.208472728729248
7.186807632446289,7.206075668334961
7.1801652908325195,7.200573444366455
7.166872024536133,7.1947455406188965
7.071566581726074,7.186787128448486
7.058365345001221,7.1539626121521
7.051759719848633,7.126714706420898
7.045151710510254,7.105339527130127
7.038540363311768,7.088168621063232
7.046905994415283,7.0740065574646
7.03367805480957,7.0662689208984375
7.027060031890869,7.056964874267578
7.03367805480957,7.048427104949951
7.027060031890869,7.044214725494385
6.9118781089782715,7.039315223693848
6.89876651763916,7.003018856048584
6.89876651763916,6.973308563232422
6.885643482208252,6.952049732208252
6.86593770980835,6.933107376098633
6.846205234527588,6.913947105407715
6.993932723999023,6.89462423324585
6.987236976623535,6.923067092895508
6.973835468292236,6.94143009185791
6.967130184173584,6.950695991516113
6.960421562194824,6.955393314361572
7.044712543487549,6.956830024719238
7.0311598777771,6.981993675231934
7.004017353057861,6.996058464050293
6.990427494049072,6.998332977294922
6.976823806762695,6.996074676513672
7.02463960647583,6.990577220916748
7.004092216491699,7.000317573547363
6.990377426147461,7.001396179199219
6.98351526260376,6.99824857711792
6.98351526260376,6.9940409660339355
7.02821159362793,6.991034030914307
7.021308898925781,7.001666069030762
7.014402389526367,7.007281303405762
7.0074920654296875,7.0093159675598145
7.0074920654296875,7.008795261383057
7.014402389526367,7.0084228515625
7.0363359451293945,7.010131359100342
7.043248653411865,7.017623424530029
7.043248653411865,7.024949550628662
7.043248653411865,7.03018045425415
